id_log_transaccion,id_tipo_transaccion,id_tarjeta,id_cuenta_c,id_cuenta_d,id_estado_transaccion,fecha_operacion,fecha,hora,monto_operacion
16839,2,,10,6,1,2021-06-16 10:00:00,2021-06-16,10:00:00,4
16840,2,,7,2,1,2021-06-16 10:00:00,2021-06-16,10:00:00,12
16841,2,,7,8,1,2021-06-16 10:00:00,2021-06-16,10:00:00,5
16842,2,,9,7,1,2021-06-16 10:00:00,2021-06-16,10:00:00,1
16843,3,3,,3,1,2021-06-16 10:00:00,2021-06-16,10:00:00,17
16844,2,,9,3,1,2021-06-16 10:00:00,2021-06-16,10:00:00,12
16845,2,,11,10,1,2021-06-16 10:00:00,2021-06-16,10:00:00,12
16846,1,11,1,,2,2021-06-16 10:00:00,2021-06-16,10:00:00,18
16847,2,,11,9,1,2021-06-16 10:00:00,2021-06-16,10:00:00,10
16848,2,,2,1,1,2021-06-16 11:00:00,2021-06-16,11:00:00,4
16849,1,11,1,,2,2021-06-16 11:00:00,2021-06-16,11:00:00,19
16850,1,11,1,,2,2021-06-16 11:00:00,2021-06-16,11:00:00,12
16851,1,11,1,,1,2021-06-16 11:00:00,2021-06-16,11:00:00,2
16852,3,11,,11,1,2021-06-16 12:00:00,2021-06-16,12:00:00,7
16853,2,,9,11,1,2021-06-16 11:00:00,2021-06-16,11:00:00,5
16854,1,3,1,,1,2021-06-16 11:00:00,2021-06-16,11:00:00,6
16855,3,9,,9,2,2021-06-16 11:00:00,2021-06-16,11:00:00,76
16856,2,,7,2,1,2021-06-16 11:00:00,2021-06-16,11:00:00,11
16857,3,8,,8,1,2021-06-16 11:00:00,2021-06-16,11:00:00,1
16858,1,1,1,,1,2021-06-16 11:00:00,2021-06-16,11:00:00,13
16859,2,,10,5,1,2021-06-16 11:00:00,2021-06-16,11:00:00,10
16860,2,,10,4,1,2021-06-16 11:00:00,2021-06-16,11:00:00,14
16861,1,5,1,,1,2021-06-16 11:00:00,2021-06-16,11:00:00,8
16862,3,10,,10,1,2021-06-16 11:00:00,2021-06-16,11:00:00,2
16863,1,10,1,,1,2021-06-16 11:00:00,2021-06-16,11:00:00,17
16864,3,3,,3,1,2021-06-16 11:00:00,2021-06-16,11:00:00,15
16865,2,,3,2,1,2021-06-16 11:00:00,2021-06-16,11:00:00,8
16866,3,2,,2,1,2021-06-16 11:00:00,2021-06-16,11:00:00,27
16867,1,11,1,,2,2021-06-16 11:00:00,2021-06-16,11:00:00,15
16868,3,9,,9,2,2021-06-16 11:00:00,2021-06-16,11:00:00,64
16869,3,1,,1,1,2021-06-16 12:00:00,2021-06-16,12:00:00,6
16870,3,10,,10,1,2021-06-16 12:00:00,2021-06-16,12:00:00,29
16871,3,9,,9,2,2021-06-16 12:00:00,2021-06-16,12:00:00,88
16872,2,,9,10,1,2021-06-16 12:00:00,2021-06-16,12:00:00,16
16873,1,9,1,,2,2021-06-16 12:00:00,2021-06-16,12:00:00,16
16874,1,5,1,,1,2021-06-16 12:00:00,2021-06-16,12:00:00,5
16875,2,,9,6,1,2021-06-16 12:00:00,2021-06-16,12:00:00,6
16876,3,3,,3,1,2021-06-16 12:00:00,2021-06-16,12:00:00,5
16877,3,7,,7,2,2021-06-16 12:00:00,2021-06-16,12:00:00,42
16878,2,,1,7,1,2021-06-16 12:00:00,2021-06-16,12:00:00,16
16879,2,,1,3,1,2021-06-16 12:00:00,2021-06-16,12:00:00,17
16880,3,3,,3,1,2021-06-16 12:00:00,2021-06-16,12:00:00,1
16881,1,7,1,,1,2021-06-16 12:00:00,2021-06-16,12:00:00,16
16882,3,1,,1,1,2021-06-16 12:00:00,2021-06-16,12:00:00,5
16883,1,8,1,,1,2021-06-16 12:00:00,2021-06-16,12:00:00,1
16884,2,,2,9,1,2021-06-16 12:00:00,2021-06-16,12:00:00,12
16885,3,6,,6,1,2021-06-16 12:00:00,2021-06-16,12:00:00,11
16886,2,,7,10,1,2021-06-16 12:00:00,2021-06-16,12:00:00,5
16887,1,4,1,,2,2021-06-16 13:00:00,2021-06-16,13:00:00,15
16888,3,2,,2,1,2021-06-16 13:00:00,2021-06-16,13:00:00,2
16889,3,6,,6,1,2021-06-16 13:00:00,2021-06-16,13:00:00,1
16890,2,,8,7,1,2021-06-16 13:00:00,2021-06-16,13:00:00,4
16891,2,,4,7,1,2021-06-16 13:00:00,2021-06-16,13:00:00,5
16892,3,8,,8,1,2021-06-16 13:00:00,2021-06-16,13:00:00,2
16893,1,1,1,,1,2021-06-16 13:00:00,2021-06-16,13:00:00,3
16894,3,10,,10,1,2021-06-16 13:00:00,2021-06-16,13:00:00,1
16895,1,3,1,,1,2021-06-16 13:00:00,2021-06-16,13:00:00,14
16896,3,10,,10,1,2021-06-16 13:00:00,2021-06-16,13:00:00,0
16897,3,6,,6,1,2021-06-16 13:00:00,2021-06-16,13:00:00,4
16898,3,4,,4,1,2021-06-16 13:00:00,2021-06-16,13:00:00,6
16899,2,,9,11,1,2021-06-16 13:00:00,2021-06-16,13:00:00,12
16900,1,8,1,,1,2021-06-16 13:00:00,2021-06-16,13:00:00,17
16901,2,,6,3,1,2021-06-16 13:00:00,2021-06-16,13:00:00,3
16902,1,9,1,,2,2021-06-16 13:00:00,2021-06-16,13:00:00,13
16903,2,,6,2,1,2021-06-16 13:00:00,2021-06-16,13:00:00,6
16904,3,1,,1,1,2021-06-16 13:00:00,2021-06-16,13:00:00,1
16905,2,,4,6,1,2021-06-16 14:00:00,2021-06-16,14:00:00,20
16906,3,2,,2,1,2021-06-16 14:00:00,2021-06-16,14:00:00,1
16907,3,6,,6,1,2021-06-16 14:00:00,2021-06-16,14:00:00,1
16908,3,11,,11,2,2021-06-16 14:00:00,2021-06-16,14:00:00,199
16909,2,,2,6,1,2021-06-16 14:00:00,2021-06-16,14:00:00,6
16910,2,,7,8,2,2021-06-16 14:00:00,2021-06-16,14:00:00,19
16911,1,5,1,,1,2021-06-16 14:00:00,2021-06-16,14:00:00,1
16912,2,,5,9,1,2021-06-16 14:00:00,2021-06-16,14:00:00,13
16913,2,,3,5,1,2021-06-16 14:00:00,2021-06-16,14:00:00,2
16914,1,3,1,,1,2021-06-16 14:00:00,2021-06-16,14:00:00,13
16915,1,1,1,,1,2021-06-16 14:00:00,2021-06-16,14:00:00,3
16916,1,5,1,,1,2021-06-16 14:00:00,2021-06-16,14:00:00,4
16917,2,,3,9,1,2021-06-16 14:00:00,2021-06-16,14:00:00,14
16918,1,4,1,,2,2021-06-16 14:00:00,2021-06-16,14:00:00,12
16919,1,3,1,,1,2021-06-16 14:00:00,2021-06-16,14:00:00,5
16920,3,8,,8,2,2021-06-16 15:00:00,2021-06-16,15:00:00,12
16921,2,,3,6,1,2021-06-16 15:00:00,2021-06-16,15:00:00,20
16922,2,,2,7,2,2021-06-16 15:00:00,2021-06-16,15:00:00,19
16923,2,,11,4,1,2021-06-16 15:00:00,2021-06-16,15:00:00,18
16924,2,,10,9,1,2021-06-16 15:00:00,2021-06-16,15:00:00,12
16925,3,4,,4,2,2021-06-16 15:00:00,2021-06-16,15:00:00,49
16926,2,,7,11,1,2021-06-16 15:00:00,2021-06-16,15:00:00,5
16927,3,3,,3,1,2021-06-16 15:00:00,2021-06-16,15:00:00,3
16928,1,3,1,,1,2021-06-16 15:00:00,2021-06-16,15:00:00,4
16929,1,8,1,,1,2021-06-16 15:00:00,2021-06-16,15:00:00,12
16930,3,1,,1,1,2021-06-16 15:00:00,2021-06-16,15:00:00,3
16931,3,10,,10,1,2021-06-16 15:00:00,2021-06-16,15:00:00,0
16932,1,10,1,,1,2021-06-16 15:00:00,2021-06-16,15:00:00,1
16933,1,11,1,,2,2021-06-16 15:00:00,2021-06-16,15:00:00,15
16934,1,11,1,,1,2021-06-16 15:00:00,2021-06-16,15:00:00,1
16935,2,,5,2,1,2021-06-16 15:00:00,2021-06-16,15:00:00,12
16936,1,5,1,,1,2021-06-16 15:00:00,2021-06-16,15:00:00,11
16937,2,,11,6,1,2021-06-16 16:00:00,2021-06-16,16:00:00,17
16938,2,,5,9,1,2021-06-16 16:00:00,2021-06-16,16:00:00,2
16939,1,2,1,,1,2021-06-16 16:00:00,2021-06-16,16:00:00,19
16940,2,,2,8,2,2021-06-16 16:00:00,2021-06-16,16:00:00,14
16941,2,,7,3,1,2021-06-16 16:00:00,2021-06-16,16:00:00,7
16942,1,5,1,,1,2021-06-16 16:00:00,2021-06-16,16:00:00,12
16943,1,9,1,,2,2021-06-16 16:00:00,2021-06-16,16:00:00,19
16944,3,2,,2,1,2021-06-16 16:00:00,2021-06-16,16:00:00,15
16945,3,11,,11,2,2021-06-16 16:00:00,2021-06-16,16:00:00,87
16946,3,10,,10,1,2021-06-16 16:00:00,2021-06-16,16:00:00,1
16947,2,,11,9,1,2021-06-16 16:00:00,2021-06-16,16:00:00,7
16948,1,7,1,,1,2021-06-16 16:00:00,2021-06-16,16:00:00,2
16949,1,6,1,,1,2021-06-16 16:00:00,2021-06-16,16:00:00,16
16950,2,,9,8,2,2021-06-16 16:00:00,2021-06-16,16:00:00,8
16951,1,5,1,,1,2021-06-16 16:00:00,2021-06-16,16:00:00,8
16952,3,3,,3,1,2021-06-16 16:00:00,2021-06-16,16:00:00,15
16953,1,6,1,,1,2021-06-16 16:00:00,2021-06-16,16:00:00,6
16954,1,3,1,,1,2021-06-16 16:00:00,2021-06-16,16:00:00,9
16955,1,9,1,,2,2021-06-16 16:00:00,2021-06-16,16:00:00,7
16956,1,10,1,,1,2021-06-16 17:00:00,2021-06-16,17:00:00,4
16957,2,,3,6,1,2021-06-16 17:00:00,2021-06-16,17:00:00,16
16958,2,,9,2,1,2021-06-16 17:00:00,2021-06-16,17:00:00,2
16959,1,6,1,,1,2021-06-16 17:00:00,2021-06-16,17:00:00,20
16960,1,8,1,,1,2021-06-16 17:00:00,2021-06-16,17:00:00,9
16961,3,10,,10,1,2021-06-16 17:00:00,2021-06-16,17:00:00,3
16962,2,,3,9,1,2021-06-16 17:00:00,2021-06-16,17:00:00,5
16963,1,4,1,,1,2021-06-16 17:00:00,2021-06-16,17:00:00,8
16964,2,,8,6,1,2021-06-16 17:00:00,2021-06-16,17:00:00,15
16965,2,,7,3,1,2021-06-16 17:00:00,2021-06-16,17:00:00,5
16966,2,,11,4,1,2021-06-16 18:00:00,2021-06-16,18:00:00,1
16967,2,,2,4,2,2021-06-16 18:00:00,2021-06-16,18:00:00,13
16968,3,4,,4,2,2021-06-16 18:00:00,2021-06-16,18:00:00,97
16969,3,2,,2,1,2021-06-16 18:00:00,2021-06-16,18:00:00,2
16970,3,4,,4,2,2021-06-16 18:00:00,2021-06-16,18:00:00,96
16971,2,,6,10,1,2021-06-16 18:00:00,2021-06-16,18:00:00,8
16972,2,,3,11,1,2021-06-16 18:00:00,2021-06-16,18:00:00,5
16973,1,9,1,,2,2021-06-16 18:00:00,2021-06-16,18:00:00,13
16974,3,4,,4,2,2021-06-16 18:00:00,2021-06-16,18:00:00,71
16975,3,7,,7,2,2021-06-16 18:00:00,2021-06-16,18:00:00,53
16976,3,3,,3,1,2021-06-16 18:00:00,2021-06-16,18:00:00,26
16977,2,,7,6,1,2021-06-16 18:00:00,2021-06-16,18:00:00,4
16978,2,,4,11,1,2021-06-16 18:00:00,2021-06-16,18:00:00,15
16979,2,,11,8,1,2021-06-16 18:00:00,2021-06-16,18:00:00,7
16980,2,,1,4,1,2021-06-16 18:00:00,2021-06-16,18:00:00,16
16981,3,3,,3,1,2021-06-16 18:00:00,2021-06-16,18:00:00,1
16982,1,1,1,,1,2021-06-16 18:00:00,2021-06-16,18:00:00,4
16983,1,11,1,,1,2021-06-16 18:00:00,2021-06-16,18:00:00,1
16984,1,1,1,,1,2021-06-16 19:00:00,2021-06-16,19:00:00,9
16985,1,2,1,,1,2021-06-16 19:00:00,2021-06-16,19:00:00,15
16986,3,5,,5,2,2021-06-16 19:00:00,2021-06-16,19:00:00,93
16987,2,,4,2,1,2021-06-16 19:00:00,2021-06-16,19:00:00,4
16988,1,8,1,,1,2021-06-16 19:00:00,2021-06-16,19:00:00,10
16989,3,11,,11,2,2021-06-16 19:00:00,2021-06-16,19:00:00,198
16990,1,11,1,,1,2021-06-16 19:00:00,2021-06-16,19:00:00,6
16991,1,11,1,,2,2021-06-16 19:00:00,2021-06-16,19:00:00,8
16992,3,9,,9,2,2021-06-16 19:00:00,2021-06-16,19:00:00,14
16993,1,2,1,,1,2021-06-16 19:00:00,2021-06-16,19:00:00,19
16994,1,9,1,,1,2021-06-16 19:00:00,2021-06-16,19:00:00,2
16995,3,3,,3,1,2021-06-16 19:00:00,2021-06-16,19:00:00,1
16996,2,,10,11,1,2021-06-16 19:00:00,2021-06-16,19:00:00,3
16997,1,6,1,,1,2021-06-16 19:00:00,2021-06-16,19:00:00,16
16998,1,3,1,,1,2021-06-16 19:00:00,2021-06-16,19:00:00,5
16999,2,,2,1,1,2021-06-16 19:00:00,2021-06-16,19:00:00,20
17000,3,7,,7,2,2021-06-16 19:00:00,2021-06-16,19:00:00,62
17001,3,2,,2,1,2021-06-16 19:00:00,2021-06-16,19:00:00,13
17002,1,8,1,,1,2021-06-16 19:00:00,2021-06-16,19:00:00,3
17003,3,4,,4,2,2021-06-16 19:00:00,2021-06-16,19:00:00,101
17004,1,9,1,,2,2021-06-16 20:00:00,2021-06-16,20:00:00,19
17005,2,,2,10,2,2021-06-16 20:00:00,2021-06-16,20:00:00,14
17006,3,6,,6,1,2021-06-16 20:00:00,2021-06-16,20:00:00,19
17007,1,9,1,,2,2021-06-16 20:00:00,2021-06-16,20:00:00,15
17008,1,8,1,,1,2021-06-16 20:00:00,2021-06-16,20:00:00,2
17009,3,8,,8,2,2021-06-16 20:00:00,2021-06-16,20:00:00,18
17010,1,3,1,,1,2021-06-16 20:00:00,2021-06-16,20:00:00,17
17011,2,,11,3,1,2021-06-16 20:00:00,2021-06-16,20:00:00,8
17012,2,,4,2,1,2021-06-16 20:00:00,2021-06-16,20:00:00,13
17013,2,,5,2,1,2021-06-16 20:00:00,2021-06-16,20:00:00,14
17014,1,4,1,,2,2021-06-16 20:00:00,2021-06-16,20:00:00,14
17015,1,9,1,,2,2021-06-16 20:00:00,2021-06-16,20:00:00,4
17016,1,11,1,,1,2021-06-16 20:00:00,2021-06-16,20:00:00,1
17017,3,11,,11,1,2021-06-16 21:00:00,2021-06-16,21:00:00,12
17018,3,7,,7,2,2021-06-16 20:00:00,2021-06-16,20:00:00,78
17019,2,,1,4,1,2021-06-16 21:00:00,2021-06-16,21:00:00,15
17020,2,,4,2,1,2021-06-16 21:00:00,2021-06-16,21:00:00,1
17021,1,2,1,,1,2021-06-16 21:00:00,2021-06-16,21:00:00,14
17022,3,5,,5,2,2021-06-16 21:00:00,2021-06-16,21:00:00,81
17023,2,,9,7,1,2021-06-16 21:00:00,2021-06-16,21:00:00,19
17024,1,6,1,,1,2021-06-16 21:00:00,2021-06-16,21:00:00,20
17025,3,10,,10,1,2021-06-16 21:00:00,2021-06-16,21:00:00,1
17026,3,1,,1,1,2021-06-16 21:00:00,2021-06-16,21:00:00,1
17027,3,9,,9,1,2021-06-16 21:00:00,2021-06-16,21:00:00,21
17028,3,7,,7,2,2021-06-16 21:00:00,2021-06-16,21:00:00,37
17029,1,2,1,,1,2021-06-16 21:00:00,2021-06-16,21:00:00,10
17030,3,1,,1,1,2021-06-16 21:00:00,2021-06-16,21:00:00,2
17031,2,,3,8,1,2021-06-16 21:00:00,2021-06-16,21:00:00,12
17032,3,3,,3,1,2021-06-16 21:00:00,2021-06-16,21:00:00,10
17033,2,,2,3,1,2021-06-16 21:00:00,2021-06-16,21:00:00,1
17034,2,,3,2,1,2021-06-16 21:00:00,2021-06-16,21:00:00,8
17035,2,,6,3,1,2021-06-16 21:00:00,2021-06-16,21:00:00,10
17036,1,8,1,,1,2021-06-16 22:00:00,2021-06-16,22:00:00,6
17037,1,7,1,,1,2021-06-16 22:00:00,2021-06-16,22:00:00,1
17038,3,1,,1,1,2021-06-16 22:00:00,2021-06-16,22:00:00,7
17039,2,,3,6,1,2021-06-16 22:00:00,2021-06-16,22:00:00,16
17040,3,3,,3,1,2021-06-16 22:00:00,2021-06-16,22:00:00,5
17041,3,2,,2,1,2021-06-16 22:00:00,2021-06-16,22:00:00,41
17042,2,,7,11,1,2021-06-16 22:00:00,2021-06-16,22:00:00,17
17043,3,6,,6,1,2021-06-16 22:00:00,2021-06-16,22:00:00,50
17044,1,4,1,,2,2021-06-16 22:00:00,2021-06-16,22:00:00,14
17045,1,2,1,,1,2021-06-16 22:00:00,2021-06-16,22:00:00,13
17046,2,,6,7,1,2021-06-16 22:00:00,2021-06-16,22:00:00,3
17047,1,8,1,,1,2021-06-16 22:00:00,2021-06-16,22:00:00,5
17048,3,9,,9,2,2021-06-16 22:00:00,2021-06-16,22:00:00,37
17049,2,,10,6,1,2021-06-16 22:00:00,2021-06-16,22:00:00,13
17050,1,2,1,,1,2021-06-16 22:00:00,2021-06-16,22:00:00,1
17051,1,4,1,,2,2021-06-16 22:00:00,2021-06-16,22:00:00,16
17052,2,,5,3,1,2021-06-16 22:00:00,2021-06-16,22:00:00,1
17053,2,,5,9,1,2021-06-16 22:00:00,2021-06-16,22:00:00,3
17054,4,,9,,1,2021-06-16 23:00:00,2021-06-16,23:00:00,151
17055,1,3,1,,1,2021-06-16 23:00:00,2021-06-16,23:00:00,1
17056,2,,9,7,1,2021-06-16 23:00:00,2021-06-16,23:00:00,8
17057,3,2,,2,1,2021-06-16 23:00:00,2021-06-16,23:00:00,2
17058,2,,11,1,1,2021-06-16 23:00:00,2021-06-16,23:00:00,8
17059,1,5,1,,1,2021-06-16 23:00:00,2021-06-16,23:00:00,7
17060,2,,11,8,2,2021-06-16 23:00:00,2021-06-16,23:00:00,8
17061,3,10,,10,1,2021-06-16 23:00:00,2021-06-16,23:00:00,0
17062,3,5,,5,1,2021-06-16 23:00:00,2021-06-16,23:00:00,17
17063,3,11,,11,1,2021-06-16 23:00:00,2021-06-16,23:00:00,32
17064,3,2,,2,1,2021-06-16 23:00:00,2021-06-16,23:00:00,3
17065,3,5,,5,2,2021-06-16 23:00:00,2021-06-16,23:00:00,91
17066,2,,3,11,1,2021-06-17 00:00:00,2021-06-17,00:00:00,9
17067,3,6,,6,1,2021-06-17 00:00:00,2021-06-17,00:00:00,7
17068,2,,11,6,2,2021-06-17 00:00:00,2021-06-17,00:00:00,11
17069,2,,1,11,2,2021-06-17 00:00:00,2021-06-17,00:00:00,4
17070,3,1,,1,1,2021-06-17 00:00:00,2021-06-17,00:00:00,1
17071,2,,9,6,2,2021-06-17 00:00:00,2021-06-17,00:00:00,13
17072,2,,5,4,1,2021-06-17 00:00:00,2021-06-17,00:00:00,6
17073,2,,4,1,1,2021-06-17 00:00:00,2021-06-17,00:00:00,7
17074,3,3,,3,1,2021-06-17 00:00:00,2021-06-17,00:00:00,5
17075,3,5,,5,1,2021-06-17 00:00:00,2021-06-17,00:00:00,14
17076,3,7,,7,2,2021-06-17 00:00:00,2021-06-17,00:00:00,57
17077,1,10,1,,1,2021-06-17 00:00:00,2021-06-17,00:00:00,7
17078,3,11,,11,2,2021-06-17 00:00:00,2021-06-17,00:00:00,129
17079,3,6,,6,1,2021-06-17 00:00:00,2021-06-17,00:00:00,2
17080,4,,6,,1,2021-06-17 01:00:00,2021-06-17,01:00:00,366
17081,3,10,,10,1,2021-06-17 00:00:00,2021-06-17,00:00:00,4
17082,2,,2,9,1,2021-06-17 00:00:00,2021-06-17,00:00:00,9
17083,2,,1,7,1,2021-06-17 01:00:00,2021-06-17,01:00:00,15
17084,2,,7,1,1,2021-06-17 01:00:00,2021-06-17,01:00:00,2
17085,1,6,1,,1,2021-06-17 01:00:00,2021-06-17,01:00:00,1
17086,2,,5,7,1,2021-06-17 01:00:00,2021-06-17,01:00:00,3
17087,3,1,,1,1,2021-06-17 01:00:00,2021-06-17,01:00:00,3
17088,2,,6,9,1,2021-06-17 01:00:00,2021-06-17,01:00:00,8
17089,3,11,,11,2,2021-06-17 01:00:00,2021-06-17,01:00:00,122
17090,3,2,,2,1,2021-06-17 01:00:00,2021-06-17,01:00:00,10
17091,3,6,,6,1,2021-06-17 01:00:00,2021-06-17,01:00:00,2
17092,3,11,,11,2,2021-06-17 01:00:00,2021-06-17,01:00:00,125
17093,1,2,1,,1,2021-06-17 01:00:00,2021-06-17,01:00:00,18
17094,2,,10,6,1,2021-06-17 01:00:00,2021-06-17,01:00:00,10
17095,3,8,,8,2,2021-06-17 01:00:00,2021-06-17,01:00:00,10
17096,3,3,,3,1,2021-06-17 01:00:00,2021-06-17,01:00:00,1
17097,1,6,1,,1,2021-06-17 01:00:00,2021-06-17,01:00:00,5
17098,3,3,,3,1,2021-06-17 02:00:00,2021-06-17,02:00:00,1
17099,1,11,1,,1,2021-06-17 02:00:00,2021-06-17,02:00:00,13
17100,1,11,1,,1,2021-06-17 02:00:00,2021-06-17,02:00:00,3
17101,1,11,1,,1,2021-06-17 02:00:00,2021-06-17,02:00:00,9
17102,1,8,1,,1,2021-06-17 02:00:00,2021-06-17,02:00:00,2
17103,1,4,1,,2,2021-06-17 02:00:00,2021-06-17,02:00:00,19
17104,3,2,,2,1,2021-06-17 02:00:00,2021-06-17,02:00:00,15
17105,1,3,1,,1,2021-06-17 02:00:00,2021-06-17,02:00:00,5
17106,1,6,1,,1,2021-06-17 02:00:00,2021-06-17,02:00:00,15
17107,2,,6,9,1,2021-06-17 02:00:00,2021-06-17,02:00:00,6
17108,3,11,,11,2,2021-06-17 02:00:00,2021-06-17,02:00:00,62
17109,3,8,,8,2,2021-06-17 02:00:00,2021-06-17,02:00:00,62
17110,2,,7,6,1,2021-06-17 03:00:00,2021-06-17,03:00:00,20
17111,3,4,,4,2,2021-06-17 03:00:00,2021-06-17,03:00:00,31
17112,3,11,,11,2,2021-06-17 03:00:00,2021-06-17,03:00:00,125
17113,3,11,,11,2,2021-06-17 03:00:00,2021-06-17,03:00:00,18
17114,1,3,1,,1,2021-06-17 03:00:00,2021-06-17,03:00:00,16
17115,2,,3,5,1,2021-06-17 03:00:00,2021-06-17,03:00:00,12
17116,2,,5,6,1,2021-06-17 03:00:00,2021-06-17,03:00:00,17
17117,1,2,1,,1,2021-06-17 03:00:00,2021-06-17,03:00:00,11
17118,2,,11,3,1,2021-06-17 03:00:00,2021-06-17,03:00:00,10
17119,2,,10,3,1,2021-06-17 03:00:00,2021-06-17,03:00:00,14
17120,1,9,1,,1,2021-06-17 03:00:00,2021-06-17,03:00:00,11
17121,1,2,1,,1,2021-06-17 03:00:00,2021-06-17,03:00:00,13
17122,1,5,1,,1,2021-06-17 03:00:00,2021-06-17,03:00:00,2
17123,2,,1,8,2,2021-06-17 03:00:00,2021-06-17,03:00:00,10
17124,1,1,1,,1,2021-06-17 03:00:00,2021-06-17,03:00:00,1
17125,1,7,1,,1,2021-06-17 03:00:00,2021-06-17,03:00:00,8
17126,2,,1,11,2,2021-06-17 03:00:00,2021-06-17,03:00:00,19
17127,3,1,,1,1,2021-06-17 03:00:00,2021-06-17,03:00:00,3
17128,3,1,,1,1,2021-06-17 03:00:00,2021-06-17,03:00:00,1
17129,1,5,1,,1,2021-06-17 04:00:00,2021-06-17,04:00:00,19
17130,2,,11,7,1,2021-06-17 04:00:00,2021-06-17,04:00:00,19
17131,2,,2,3,1,2021-06-17 04:00:00,2021-06-17,04:00:00,1
17132,2,,9,8,2,2021-06-17 04:00:00,2021-06-17,04:00:00,11
17133,2,,1,5,1,2021-06-17 04:00:00,2021-06-17,04:00:00,1
17134,1,8,1,,1,2021-06-17 04:00:00,2021-06-17,04:00:00,12
17135,3,7,,7,2,2021-06-17 04:00:00,2021-06-17,04:00:00,97
17136,2,,3,9,1,2021-06-17 04:00:00,2021-06-17,04:00:00,6
17137,1,2,1,,1,2021-06-17 04:00:00,2021-06-17,04:00:00,16
17138,1,8,1,,1,2021-06-17 04:00:00,2021-06-17,04:00:00,16
17139,3,5,,5,2,2021-06-17 04:00:00,2021-06-17,04:00:00,50
17140,2,,8,7,2,2021-06-17 04:00:00,2021-06-17,04:00:00,10
17141,1,10,1,,1,2021-06-17 04:00:00,2021-06-17,04:00:00,20
17142,3,5,,5,1,2021-06-17 04:00:00,2021-06-17,04:00:00,7
17143,1,1,1,,1,2021-06-17 04:00:00,2021-06-17,04:00:00,15
17144,3,8,,8,2,2021-06-17 04:00:00,2021-06-17,04:00:00,70
17145,2,,9,7,2,2021-06-17 04:00:00,2021-06-17,04:00:00,18
17146,2,,1,3,1,2021-06-17 04:00:00,2021-06-17,04:00:00,16
17147,2,,1,3,1,2021-06-17 04:00:00,2021-06-17,04:00:00,8
17148,2,,7,5,1,2021-06-17 05:00:00,2021-06-17,05:00:00,2
17149,3,1,,1,1,2021-06-17 05:00:00,2021-06-17,05:00:00,6
17150,1,9,1,,1,2021-06-17 05:00:00,2021-06-17,05:00:00,7
17151,2,,4,9,1,2021-06-17 05:00:00,2021-06-17,05:00:00,14
17152,2,,9,7,1,2021-06-17 05:00:00,2021-06-17,05:00:00,3
17153,3,9,,9,1,2021-06-17 05:00:00,2021-06-17,05:00:00,34
17154,3,8,,8,2,2021-06-17 05:00:00,2021-06-17,05:00:00,3
17155,2,,2,5,1,2021-06-17 05:00:00,2021-06-17,05:00:00,12
17156,2,,2,10,1,2021-06-17 05:00:00,2021-06-17,05:00:00,13
17157,1,4,1,,2,2021-06-17 05:00:00,2021-06-17,05:00:00,20
17158,2,,7,5,1,2021-06-17 05:00:00,2021-06-17,05:00:00,6
17159,3,9,,9,2,2021-06-17 05:00:00,2021-06-17,05:00:00,116
17160,1,2,1,,1,2021-06-17 05:00:00,2021-06-17,05:00:00,13
17161,1,1,1,,1,2021-06-17 05:00:00,2021-06-17,05:00:00,15
17162,2,,1,5,2,2021-06-17 05:00:00,2021-06-17,05:00:00,19
17163,3,2,,2,1,2021-06-17 05:00:00,2021-06-17,05:00:00,25
17164,1,9,1,,1,2021-06-17 06:00:00,2021-06-17,06:00:00,5
17165,3,2,,2,1,2021-06-17 06:00:00,2021-06-17,06:00:00,6
17166,1,6,1,,1,2021-06-17 06:00:00,2021-06-17,06:00:00,12
17167,1,11,1,,1,2021-06-17 06:00:00,2021-06-17,06:00:00,20
17168,3,11,,11,1,2021-06-17 07:00:00,2021-06-17,07:00:00,5
17169,1,9,1,,1,2021-06-17 06:00:00,2021-06-17,06:00:00,16
17170,3,6,,6,1,2021-06-17 06:00:00,2021-06-17,06:00:00,2
17171,3,4,,4,2,2021-06-17 06:00:00,2021-06-17,06:00:00,53
17172,1,4,1,,2,2021-06-17 06:00:00,2021-06-17,06:00:00,7
17173,1,7,1,,1,2021-06-17 06:00:00,2021-06-17,06:00:00,2
17174,3,6,,6,1,2021-06-17 06:00:00,2021-06-17,06:00:00,11
17175,2,,4,9,1,2021-06-17 06:00:00,2021-06-17,06:00:00,6
17176,3,4,,4,2,2021-06-17 06:00:00,2021-06-17,06:00:00,38
17177,1,9,1,,1,2021-06-17 07:00:00,2021-06-17,07:00:00,11
17178,2,,4,11,1,2021-06-17 07:00:00,2021-06-17,07:00:00,6
17179,1,11,1,,1,2021-06-17 07:00:00,2021-06-17,07:00:00,20
17180,2,,5,1,1,2021-06-17 07:00:00,2021-06-17,07:00:00,16
17181,1,8,1,,1,2021-06-17 07:00:00,2021-06-17,07:00:00,17
17182,2,,1,2,1,2021-06-17 07:00:00,2021-06-17,07:00:00,6
17183,3,9,,9,1,2021-06-17 07:00:00,2021-06-17,07:00:00,46
17184,1,8,1,,1,2021-06-17 07:00:00,2021-06-17,07:00:00,2
17185,1,7,1,,1,2021-06-17 07:00:00,2021-06-17,07:00:00,4
17186,2,,7,10,1,2021-06-17 07:00:00,2021-06-17,07:00:00,20
